fileId,commitId,filePath,algorithm,startPos,isSrc,stmtType,srcStmtLine,dstStmtLine,stmt-inaccurate,token-inaccurate
173,65f83b604f32d7f61369202e4fd3180ee95d0889,addon-dbre/src/main/java/org/springframework/roo/addon/dbre/model/DbreModelServiceImpl.java,gt,3438,1,ExpressionStatement,106,104,0,1
173,65f83b604f32d7f61369202e4fd3180ee95d0889,addon-dbre/src/main/java/org/springframework/roo/addon/dbre/model/DbreModelServiceImpl.java,mtdiff,3438,1,ExpressionStatement,106,104,0,0
174,226e69f6af734b08d9fdb616af7d8a7874a2697c,addon-roobot-client/src/main/java/org/springframework/roo/addon/roobot/client/AddOnRooBotOperationsImpl.java,gt,3935,0,Block,-1,109,0,0
174,226e69f6af734b08d9fdb616af7d8a7874a2697c,addon-roobot-client/src/main/java/org/springframework/roo/addon/roobot/client/AddOnRooBotOperationsImpl.java,mtdiff,3935,0,Block,104,109,1,
175,176d10c9b0d803e957e6909a4140b330a02624a5,classpath/src/main/java/org/springframework/roo/classpath/converters/JavaPackageConverter.java,gt,915,1,TypeDeclaration,26,27,0,0
175,176d10c9b0d803e957e6909a4140b330a02624a5,classpath/src/main/java/org/springframework/roo/classpath/converters/JavaPackageConverter.java,mtdiff,915,1,TypeDeclaration,26,27,0,1
175,176d10c9b0d803e957e6909a4140b330a02624a5,classpath/src/main/java/org/springframework/roo/classpath/converters/JavaPackageConverter.java,ijm,915,1,TypeDeclaration,26,27,0,0
176,91b7f045137b3d244ed730a7962a3f44d5098e4e,addon-entity/src/main/java/org/springframework/roo/addon/entity/EntityMetadataProviderImpl.java,gt,8878,1,ExpressionStatement,145,-1,1,
176,91b7f045137b3d244ed730a7962a3f44d5098e4e,addon-entity/src/main/java/org/springframework/roo/addon/entity/EntityMetadataProviderImpl.java,mtdiff,8878,1,ExpressionStatement,145,148,0,0
177,207f4b7821900bdbb7b8863651f923b37a4094eb,project/src/main/java/org/springframework/roo/project/AbstractProjectOperations.java,gt,7067,0,MethodDeclaration,200,200,0,1
177,207f4b7821900bdbb7b8863651f923b37a4094eb,project/src/main/java/org/springframework/roo/project/AbstractProjectOperations.java,mtdiff,7067,0,MethodDeclaration,200,200,0,0
178,da189b0af1a479a04624dbf70b5e7506c3ff4414,shell/src/main/java/org/springframework/roo/shell/AbstractShell.java,gt,3006,0,CatchClause,-1,82,0,0
178,da189b0af1a479a04624dbf70b5e7506c3ff4414,shell/src/main/java/org/springframework/roo/shell/AbstractShell.java,mtdiff,3006,0,CatchClause,479,82,1,
179,4030602189e2793046bf607887171d4df9a2972f,addon-jsf/src/main/java/org/springframework/roo/addon/jsf/JsfCommands.java,gt,1028,1,MethodDeclaration,34,34,0,0
179,4030602189e2793046bf607887171d4df9a2972f,addon-jsf/src/main/java/org/springframework/roo/addon/jsf/JsfCommands.java,mtdiff,1028,1,MethodDeclaration,34,34,0,1
180,bed7267557f4e9314d6261f5704f70546166b346,file-monitor-polling/src/main/java/org/springframework/roo/file/monitor/polling/PollingFileMonitorService.java,gt,9499,1,VariableDeclarationStatement,266,266,0,0
180,bed7267557f4e9314d6261f5704f70546166b346,file-monitor-polling/src/main/java/org/springframework/roo/file/monitor/polling/PollingFileMonitorService.java,mtdiff,9499,1,VariableDeclarationStatement,266,270,1,
181,d31fa31cdcc5ea2fa96116e3b1265baa180df58a,codec-http2/src/main/java/io/netty/handler/codec/http2/HttpUtil.java,gt,16875,1,MethodDeclaration,375,371,0,0
181,d31fa31cdcc5ea2fa96116e3b1265baa180df58a,codec-http2/src/main/java/io/netty/handler/codec/http2/HttpUtil.java,mtdiff,16875,1,MethodDeclaration,375,371,0,1
181,d31fa31cdcc5ea2fa96116e3b1265baa180df58a,codec-http2/src/main/java/io/netty/handler/codec/http2/HttpUtil.java,ijm,16875,1,MethodDeclaration,375,-1,1,
182,0d4dfefeb068e99d91b8da5fe90cd594164199b6,src/main/java/org/jboss/netty/channel/socket/nio/NioClientSocketChannelFactory.java,gt,6704,0,ExpressionStatement,135,162,0,0
182,0d4dfefeb068e99d91b8da5fe90cd594164199b6,src/main/java/org/jboss/netty/channel/socket/nio/NioClientSocketChannelFactory.java,mtdiff,6704,0,ExpressionStatement,135,162,0,1
183,4144017b7547ed64a02426cc5cb5d88fdd632a82,src/test/java/org/jboss/netty/buffer/ChannelBufferIndexFinderTest.java,gt,1475,0,ExpressionStatement,44,44,0,0
183,4144017b7547ed64a02426cc5cb5d88fdd632a82,src/test/java/org/jboss/netty/buffer/ChannelBufferIndexFinderTest.java,mtdiff,1475,0,ExpressionStatement,-1,44,1,
184,2fd42cfc6b32dacb812c6f2ecef8522cd94718d4,codec-http2/src/main/java/io/netty/handler/codec/http2/Http2HeadersEncoder.java,gt,1954,0,MethodDeclaration,-1,49,0,0
184,2fd42cfc6b32dacb812c6f2ecef8522cd94718d4,codec-http2/src/main/java/io/netty/handler/codec/http2/Http2HeadersEncoder.java,mtdiff,1954,0,MethodDeclaration,-1,49,0,1
185,b6cfc2412766c634941b6f1166f0929efdf703eb,src/main/java/org/jboss/netty/handler/codec/http/CookieDecoder.java,gt,3125,0,ExpressionStatement,83,84,0,0
185,b6cfc2412766c634941b6f1166f0929efdf703eb,src/main/java/org/jboss/netty/handler/codec/http/CookieDecoder.java,ijm,3125,0,ExpressionStatement,83,84,0,1
186,4df3c612339bf717cfe902cb213abe3f59eda558,transport/src/main/java/io/netty/channel/socket/nio/AbstractNioChannelSink.java,gt,1146,1,Block,29,-1,1,
186,4df3c612339bf717cfe902cb213abe3f59eda558,transport/src/main/java/io/netty/channel/socket/nio/AbstractNioChannelSink.java,mtdiff,1146,1,Block,29,30,0,0
187,4e77bacdf793dc647552a3c21b75da04a2eba20b,transport/src/main/java/io/netty/channel/local/LocalChannel.java,gt,7933,0,MethodDeclaration,273,273,0,0
187,4e77bacdf793dc647552a3c21b75da04a2eba20b,transport/src/main/java/io/netty/channel/local/LocalChannel.java,ijm,7933,0,MethodDeclaration,273,273,0,1
188,78b508a7eb05ba26ffa84e3e508d8cebb7505620,codec-http2/src/main/java/io/netty/handler/codec/http2/AbstractHttp2ConnectionHandlerBuilder.java,gt,3777,1,FieldDeclaration,76,94,0,0
188,78b508a7eb05ba26ffa84e3e508d8cebb7505620,codec-http2/src/main/java/io/netty/handler/codec/http2/AbstractHttp2ConnectionHandlerBuilder.java,mtdiff,3777,1,FieldDeclaration,76,94,0,0
189,b1a51f0669e1bd0b42864af75fcb1d45c780f878,codec-http/src/main/java/io/netty/handler/codec/http/cors/CorsConfig.java,gt,10752,0,FieldDeclaration,-1,300,0,0
189,b1a51f0669e1bd0b42864af75fcb1d45c780f878,codec-http/src/main/java/io/netty/handler/codec/http/cors/CorsConfig.java,mtdiff,10752,0,FieldDeclaration,274,300,1,
190,725156f08262895def7a7041584c39d18356f503,transport/src/main/java/io/netty/channel/socket/aio/AioSocketChannel.java,gt,8075,0,Block,249,254,0,0
190,725156f08262895def7a7041584c39d18356f503,transport/src/main/java/io/netty/channel/socket/aio/AioSocketChannel.java,mtdiff,8075,0,Block,-1,254,1,
191,218afba1f25de7883a5e9edd3f48f081a7b36e30,codec-http/src/main/java/io/netty/handler/codec/http/HttpContentDecoder.java,gt,3817,0,ExpressionStatement,-1,82,0,1
191,218afba1f25de7883a5e9edd3f48f081a7b36e30,codec-http/src/main/java/io/netty/handler/codec/http/HttpContentDecoder.java,mtdiff,3817,0,ExpressionStatement,63,82,1,
191,218afba1f25de7883a5e9edd3f48f081a7b36e30,codec-http/src/main/java/io/netty/handler/codec/http/HttpContentDecoder.java,ijm,3817,0,ExpressionStatement,-1,82,0,0
192,917ed5173e8f2f52df02dc6818ea329cf1951422,buffer/src/main/java/io/netty/buffer/AbstractByteBuf.java,gt,3855,0,Block,-1,144,1,
192,917ed5173e8f2f52df02dc6818ea329cf1951422,buffer/src/main/java/io/netty/buffer/AbstractByteBuf.java,mtdiff,3855,0,Block,144,144,0,0
193,0dbdbcdb968dadb5f009f93de945b0aeb539b6d9,src/main/java/org/jboss/netty/handler/codec/embedder/AbstractCodecEmbedder.java,gt,6204,0,ExpressionStatement,194,202,0,0
193,0dbdbcdb968dadb5f009f93de945b0aeb539b6d9,src/main/java/org/jboss/netty/handler/codec/embedder/AbstractCodecEmbedder.java,ijm,6204,0,ExpressionStatement,190,202,1,
194,cd6fce50bce396501cbd3de452ac6bd3855e5b07,src/main/java/org/jboss/netty/channel/socket/http/HttpTunnelingSocketChannelConfig.java,gt,4002,1,ExpressionStatement,119,-1,0,0
194,cd6fce50bce396501cbd3de452ac6bd3855e5b07,src/main/java/org/jboss/netty/channel/socket/http/HttpTunnelingSocketChannelConfig.java,mtdiff,4002,1,ExpressionStatement,119,237,1,
195,887838a06b3e30521b89fbcaa0908b16099a4ab6,transport-native-epoll/src/main/java/io/netty/channel/epoll/EpollEventLoop.java,gt,7267,0,VariableDeclarationStatement,-1,212,1,
195,887838a06b3e30521b89fbcaa0908b16099a4ab6,transport-native-epoll/src/main/java/io/netty/channel/epoll/EpollEventLoop.java,mtdiff,7267,0,VariableDeclarationStatement,-1,212,1,
195,887838a06b3e30521b89fbcaa0908b16099a4ab6,transport-native-epoll/src/main/java/io/netty/channel/epoll/EpollEventLoop.java,ijm,7267,0,VariableDeclarationStatement,-1,212,1,
196,4e77bacdf793dc647552a3c21b75da04a2eba20b,transport/src/main/java/io/netty/channel/ChannelOperationHandler.java,gt,3836,0,MethodDeclaration,86,86,0,0
196,4e77bacdf793dc647552a3c21b75da04a2eba20b,transport/src/main/java/io/netty/channel/ChannelOperationHandler.java,ijm,3836,0,MethodDeclaration,86,86,0,1
197,1675e61f5baeef17c1b4cbfb914d91e73b1fb07e,codec/src/main/java/io/netty/handler/codec/ByteToMessageDecoder.java,gt,3022,0,VariableDeclarationStatement,94,86,0,1
197,1675e61f5baeef17c1b4cbfb914d91e73b1fb07e,codec/src/main/java/io/netty/handler/codec/ByteToMessageDecoder.java,mtdiff,3022,0,VariableDeclarationStatement,94,86,0,1
197,1675e61f5baeef17c1b4cbfb914d91e73b1fb07e,codec/src/main/java/io/netty/handler/codec/ByteToMessageDecoder.java,ijm,3022,0,VariableDeclarationStatement,94,86,0,0
198,c7c2c71935a684a7148c3736417d5b5861b91f38,src/main/java/org/jboss/netty/channel/socket/oio/OioDatagramWorker.java,gt,3218,1,ExpressionStatement,92,-1,0,0
198,c7c2c71935a684a7148c3736417d5b5861b91f38,src/main/java/org/jboss/netty/channel/socket/oio/OioDatagramWorker.java,ijm,3218,1,ExpressionStatement,92,88,1,
199,ac149dc5b2b66e8155e0930acd3f79a33a73ce93,codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyHeaderBlockRawDecoder.java,gt,2692,0,ExpressionStatement,84,83,0,0
199,ac149dc5b2b66e8155e0930acd3f79a33a73ce93,codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyHeaderBlockRawDecoder.java,mtdiff,2692,0,ExpressionStatement,184,83,1,
200,52cb55d3887034df778575799fdd00f174495809,codec/src/main/java/io/netty/handler/codec/xml/XmlFrameDecoder.java,gt,3272,1,ExpressionStatement,93,94,0,0
200,52cb55d3887034df778575799fdd00f174495809,codec/src/main/java/io/netty/handler/codec/xml/XmlFrameDecoder.java,mtdiff,3272,1,ExpressionStatement,93,-1,1,
